,STUDYAREAN,IMGPATH,SPECIESID,COMMONNAME,SPECIESWEIGHTS,OBJECT,OBJECTNAME,OBJWEIGHTS
666831,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_03_190211\CSE-COSE03_00943_1-11-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
964027,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190812\CNE-CONE05.35_00898_8-3-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
1351865,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07_190211_Cam108\CNC-CONC07_00273_1-26-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
1243139,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_08_Cam57_190724\CNC-CONC08_01065_7-15-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
2340108,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_04_190827\BSE-BVSE04_05829_8-23-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
405251,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_03.1_190403\RCW-RCW03.1_00721_3-9-2019.JPG,0.0,None,1.0,0,None,1.0
823564,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00725_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
562237,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190912\CT-CT04_08193_9-5-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
235951,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam78\RCW-RCW07.1_00570_3-5-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
1905708,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_07_190924\BEM-BVEM07_00007_9-11-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
1328499,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_0.55_190603\CNC-CONC0.55_00093_5-22-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1552902,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_11_190522\CLE-COLE11_01455_5-16-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
2341355,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_04_190827\BSE-BVSE04_06583_8-26-2019.JPG,0.0,None,1.0,0,None,1.0
1082278,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.3_190729_CamNilgai12\CNE-CONE05.3_00279_7-26-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
614530,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190924\CT-CT06_00522_9-20-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
1540347,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_05_190827\CLE-COLE05_00367_8-20-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
823581,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00683_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
828597,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190729\CNW-CONW03_00645_6-29-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
1969332,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_04388_12-22-2018.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
2046658,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_02_190301_Cam39\BVS-BVS02_00150_2-15-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
1958552,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_01_190301\BSW-BVSW01_00460_2-13-2018.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
193978,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_03_190301\RUE-RUE03_02422_2-7-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
670770,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.6_190911\CSE-COSE0.6_00287_8-29-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
189197,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_02_190424\RUE-RUE02_00227_4-7-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
2490839,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_04_190301\BVN-BVN04_00653_1-29-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
164933,Russel Middle,F:\Nilgai_photo_database\RU\RUM\RU_M_05_190813\RUM-RUM05_00144_8-4-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
823235,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00575_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
855795,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190812\CNW-CONW03_00849_8-7-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
2374583,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_02_190301\BSE-BVSE02_00591_2-24-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
804033,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190911\CSC-CSC12_01263_9-8-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
830142,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190729\CNW-CONW03_01049_7-11-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
2194471,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_01_190424\BSE-BVSE01_00586_4-23-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
1594162,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0667_190812\CLE-COLE0667_04932_8-8-2019.JPG,0.0,None,1.0,0,None,1.0
495230,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190301_Cam33\RCW-RCW24_02354_2-18-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
2324678,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_07_190405_Cam142\BSE-BVSE07_00031_3-20-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
730095,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_04_190401\CSE-COSE04_00218_3-12-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
2338534,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_03_190827\BSE-BVSE03_06999_8-18-2018.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
1970994,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_05429_12-31-2018.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
481086,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.3_190228_Cam41\RCW-RCW02.3_00294_1-30-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
2489696,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_01_190301\BVN-BVN01_02290_2-24-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
1229217,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_02_190211\CNC-CONC02_02768_1-28-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
731513,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_190729\CSE-COSE0.8_00030_7-26-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
2577763,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_06_190730\BVE-BVE06_01587_7-4-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
494746,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190301_Cam33\RCW-RCW24_02010_2-16-2019.JPG,29.0,Skunk,36686.84210526316,1,Animal,4.264798257492943
823237,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00577_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
1931975,BV East Middle,F:\Nilgai_photo_database\BV\BVEM\BV_EM_02_190924\BEM-BVEM02_00484_9-18-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
189412,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_02_190424\RUE-RUE02_00919_4-21-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
447777,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_00.1_190507\RCW-RCW00.1_08537_4-11-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1113783,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.5_190211\CNE-CONE05.5_00326_1-25-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
815096,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190827\CSC-CSC12_00280_8-18-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
1690024,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_222_190924\CLE-COLE222_01441_9-14-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
1485569,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_05_190812\CLE-COLE05_00089_8-2-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
417657,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190507\RCNX0047.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
731536,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_190729\CSE-COSE0.8_00016_7-26-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
2527132,Buena Vista Mid,F:\Nilgai_photo_database\BV\BVM\BV_M_20_190301\BVM-BVM20_36413_2-5-2019.JPG,0.0,None,1.0,0,None,1.0
553849,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190912\CT-CT06_00244_9-1-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
348497,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam78\RCW-RCW07.1_03590_3-16-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
189534,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_02_190424\RUE-RUE02_01022_4-23-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
803844,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190911\CSC-CSC12_01210_9-8-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
487455,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam78\RCW-RCW07.1_05758_3-29-2019.JPG,28.0,Spider,22485.483870967742,1,Animal,4.264798257492943
696049,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_111_190827\CSE-COSE111_00452_8-11-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
652138,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_0.8_190911\CSE-COSE0.8_00166_9-1-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
1022649,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.2_190624\CNE-CONE05.2_05641_6-20-2019.JPG,0.0,None,1.0,0,None,1.0
1992494,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_03_190207_Cam130\RCNX0512.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
322645,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02_190403\RCW-RCW02_00475_3-30-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
1955364,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_11_190424\BSW-BVSW11_00302_4-9-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
823550,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00711_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
1114516,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.6_190211\CNE-CONE05.6_00304_1-26-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
164670,Russel Middle,F:\Nilgai_photo_database\RU\RUM\RU_M_07_190813\RUM-RUM07_00063_8-3-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
626469,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190812\CT-CT06_01305_8-10-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
1189976,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_11_190522\CNC-CONC11_00966_5-10-2019.JPG,27.0,Opossum,2344.3385650224213,1,Animal,4.264798257492943
829392,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190729\CNW-CONW03_00489_6-23-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
528022,Rio Costero South,F:\Nilgai_photo_database\RC\RCS\RC_S_01_190228\RCS-RCS01_00202_2-22-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
745885,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_02_190211\CSE-COSE02_00296_1-25-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
121147,Russel S,F:\Nilgai_photo_database\RU\RUS\RU_S_04_190301\RUS-RUS04_00939_2-14-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
633710,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190812\CT-CT04_04021_8-2-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
950223,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.2_190729\CNE-CONE05.2_04287_7-27-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
2018877,Buena Vista South,F:\Nilgai_photo_database\BV\BVS\BV_S_01_190520_Cam169E\BVS-BVS01_00038_5-11-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
687776,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_17_190401\CSE-COSE17_00494_3-26-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
810077,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190729\CSC-CSC12_01354_7-27-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
1993631,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190207\BSW-BVSW12_00777_1-24-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
803890,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190911\CSC-CSC12_01224_9-8-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
494314,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190301_Cam33\RCW-RCW24_00104_2-9-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
348545,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam78\RCW-RCW07.1_03547_3-15-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
1334438,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07_190620\CNC-CONC07_01127_6-11-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1077630,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190108\CNE-CONE05.35_01749_12-19-2018.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
2328207,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_01_190827\BSE-BVSE01_05589_8-18-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
823387,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00556_6-13-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
803883,Colima S Central,F:\Nilgai_photo_database\COL\COSC\CO_SC_12_190911\CSC-CSC12_01231_9-8-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
1714682,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0669_190812\CLE-COLE0669_01432_8-12-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
1429295,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_03_190522\CN-CON03_00268_5-4-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
342429,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09_190528\RCW-RCW09_00626_4-25-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
615894,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190812\CT-CT04_04494_8-2-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
485472,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam78\RCW-RCW07.1_04448_3-27-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
994079,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.35_190108\CNE-CONE05.35_00146_12-9-2018.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
823905,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_02_190620\CNW-CONW02_00364_6-12-2019.JPG,25.0,Dog,5923.937677053825,1,Animal,4.264798257492943
865496,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190827\CNW-CONW03_02168_8-24-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
829631,Colima North West,F:\Nilgai_photo_database\COL\CONW\CO_NW_03_190729\CNW-CONW03_01659_7-22-2019.JPG,26.0,Armadillo,2036.1733203505355,1,Animal,4.264798257492943
549419,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190827\CT-CT04_09065_8-26-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
1690017,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_222_190924\CLE-COLE222_01423_9-13-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
2599596,Buena Vista East,F:\Nilgai_photo_database\BV\BVE\BV_E_04.1_190301\BVE-BVE04.1_00484_2-19-2019.JPG,10.0,Birds,34.082796838073506,1,Animal,4.264798257492943
1847412,BV Hacienda,F:\Nilgai_photo_database\BV\BVH\BV_H_02_190301\BVH-BVH02_00342_2-17-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
319025,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190301_Cam33\RCW-RCW24_02484_2-21-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
2435802,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_08_190301\BSE-BVSE08_00584_2-21-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
323480,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190403_Cam36\RCW-RCW24_02162_2-25-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
688164,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_17_190401\CSE-COSE17_00238_3-18-2019.JPG,22.0,Rat,627.972972972973,1,Animal,4.264798257492943
391003,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_17_190403\RCW-RCW17_00014_3-1-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
696085,Colima SE,F:\Nilgai_photo_database\COL\COSE\CO_SE_111_190827\CSE-COSE111_00464_8-11-2019.JPG,33.0,Turkey,3262.3244929797193,1,Animal,4.264798257492943
624394,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190729\CT-CT06_02673_7-15-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1715103,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0669_190812\CLE-COLE0669_00198_7-31-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
625164,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190812\CT-CT06_00324_7-31-2019.JPG,17.0,Raccoon,476.66970594939596,1,Animal,4.264798257492943
1965279,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190301\BSW-BVSW12_00070_2-9-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
1445005,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190522\CN-CON04_01825_5-19-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1477131,Colima East,F:\Nilgai_photo_database\COL\COLE\CO_LE_0669_190522\CLE-COLE0669_05622_5-22-2019.JPG,0.0,None,1.0,0,None,1.0
2490852,Buena Vista North,F:\Nilgai_photo_database\BV\BVN\BV_N_04_190301\BVN-BVN04_00660_1-29-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
1391623,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_65.5_190924\CNC-CONC65.5_00263_9-15-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
198959,Russel E,F:\Nilgai_photo_database\RU\RUE\RU_E_01_190301\RUE-RUE01_00130_2-9-2019.JPG,24.0,Horse,56517.56756756757,1,Animal,4.264798257492943
338481,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_21_190204\RCW-RCW21_01011_1-23-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
1333880,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07_190620\CNC-CONC07_01644_6-20-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
357910,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.1_190507_Cam84\RCW-RCW02.1_00130_2-15-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
554058,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_06_190912\CT-CT06_00113_8-28-2019.JPG,8.0,Bobcat,1046.0980490245122,1,Animal,4.264798257492943
2327604,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_01_190827\BSE-BVSE01_07084_8-19-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
1361454,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_07.1_190729\CNC-CONC07.1_00185_7-8-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1971930,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_06347_1-10-2019.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
507899,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_09_190403\RCW-RCW09_00184_3-5-2019.JPG,21.0,Mouse,275.55013835815,1,Animal,4.264798257492943
2250148,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_04_190813\BSE-BVSE04_02156_8-9-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
1227509,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_02_190211\CNC-CONC02_02047_1-26-2019.JPG,6.0,Cattle,22.59798783189427,1,Animal,4.264798257492943
2425165,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_06_190405\BSE-BVSE06_00138_3-21-2019.JPG,28.0,Spider,22485.483870967742,1,Animal,4.264798257492943
332190,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_02.4_190507_ CAM50\RCW-RCW02.4_07696_4-20-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
494921,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_24_190301_Cam33\RCW-RCW24_01897_2-13-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
348550,Rio Costero W,F:\Nilgai_photo_database\RC\RCW\RC_W_07.1_190403_Cam78\RCW-RCW07.1_03570_3-15-2019.JPG,18.0,Unknown,348.00299550673986,1,Animal,4.264798257492943
2499083,Buena Vista Mid,F:\Nilgai_photo_database\BV\BVM\BV_M_20_190110\BVM-BVM20_00796_1-2-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
549899,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190827\CT-CT04_08325_8-26-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
1755565,BV Troughs,F:\Nilgai_photo_database\BV\BVT\BV_T_04_190910\BVT-BVT04_01434_8-29-2019.JPG,7.0,Coyote,683.1590983338779,1,Animal,4.264798257492943
2294716,Buena Vista SE,F:\Nilgai_photo_database\BV\BVSE\BV_SE_08_190520\BSE-BVSE08_06937_5-20-2019.JPG,9.0,Humans,15.204714504882464,1,Animal,4.264798257492943
1138359,Colima NE,F:\Nilgai_photo_database\COL\CONE\CO_NE_05.4_190827\CNE-CONE05.4_00195_8-17-2019.JPG,15.0,Rabbit,631.1952912767885,1,Animal,4.264798257492943
543077,Colima Trough,F:\Nilgai_photo_database\COL\CT\C_T_04_190912\CT-CT04_09742_9-7-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
1438153,Colima N,F:\Nilgai_photo_database\COL\CONorth\CO_N_04_190729\CN-CON04_01670_7-19-2019.JPG,12.0,White-tailed deer,18.933172776575613,1,Animal,4.264798257492943
1847134,BV Hacienda,F:\Nilgai_photo_database\BV\BVH\BV_H_02_190301\BVH-BVH02_00051_2-14-2019.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
1824443,BV South Middle,F:\Nilgai_photo_database\BV\BVSM\BV_SM_3_190301\BSM-BVSM3_00017_2-8-2019.JPG,13.0,Nilgai,58.730270179183286,1,Animal,4.264798257492943
1970434,Buena Vista SW,F:\Nilgai_photo_database\BV\BVSW\BV_SW_12_190117_CamNilgai23\BSW-BVSW12_05949_1-5-2019.JPG,11.0,"Exotics, other",4840.625,1,Animal,4.264798257492943
1323731,Colima N Central,F:\Nilgai_photo_database\COL\CONC\CO_NC_12_190620\CNC-CONC12_01133_6-9-2019.JPG,5.0,Pig,107.4754587038084,1,Animal,4.264798257492943
